File Name,LOC,Comment Percentage,Docstring Percentage,Blank Percentage,Number Of Functions,Average Function Length,Number of Loops,Average Loop Length,CycloComplexity,Max Depth,Execution Time,Class,Semester,Year
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/test.py,102,49.01960784313725,0.0,42.15686274509804,0,0,0,0,2,0,1.2453958988189697,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125770196/FlaskAppStarter/config.py,8,25.0,0.0,25.0,0,0,0,0,3,0,1.22947096824646,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125770196/FlaskAppStarter/app/__init__.py,14,7.142857142857142,0.0,35.714285714285715,0,0,0,0,2,0,1.2483289241790771,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch4/defs.py,40,0.0,0.0,55.00000000000001,0,0,0,0,2,0,1.2144708633422852,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153388177/final.py,367,0.544959128065395,9.536784741144414,11.444141689373296,15,21.4,10,7.9,104,4,1.2249011993408203,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/itsdangerous/__init__.py,19,0.0,0.0,5.263157894736842,0,0,0,0,2,0,1.22005295753479,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125802890/yelp-app.py,3,33.33333333333333,0.0,33.33333333333333,0,0,0,0,2,0,1.2249631881713867,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/idtracking.py,318,2.515723270440252,5.660377358490567,22.32704402515723,40,6.5,19,3.6315789473684212,96,4,1.220634937286377,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153704659/final.py,483,7.453416149068323,7.453416149068323,15.113871635610765,34,11.852941176470589,36,5.277777777777778,229,5,1.2175748348236084,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/middleware/http_proxy.py,230,0.43478260869565216,27.391304347826086,19.130434782608695,6,46.166666666666664,4,7.25,41,4,1.228503942489624,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153366096/final.py,244,13.524590163934427,25.40983606557377,16.39344262295082,14,14.0,23,4.826086956521739,80,3,1.269752025604248,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/itsdangerous/_json.py,16,0.0,12.5,25.0,2,3.0,0,0,2,1,1.212050199508667,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_154526012/final.py,507,3.9447731755424065,11.045364891518737,25.2465483234714,13,34.23076923076923,16,23.8125,112,2,1.220785140991211,CS5,s2022,2022
