File Name,LOC,Comment Percentage,Number Of Functions,CycloComplexity,Max Depth,Weeks Covered
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26636995/final.py,226,42.65799256505576,7,44,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26581661/final.py,322,30.78862365083117,11,46,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26638206/final.py,611,25.583799276417796,25,251,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26661861/final.py,433,47.64890282131662,14,64,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26661861/porter.py,376,37.67293642157625,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26566038/final.py,457,27.48233782915864,21,151,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26552235/final.py,369,33.967149445748035,15,71,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639951/Connect4.py,452,25.872382851445664,26,208,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26604226/final.py,359,9.528569048808933,21,167,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26630483/Final.py,456,26.340664188039575,21,157,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26621338/final.py,595,51.21900177880087,31,198,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26565631/final.py,346,53.531245763860646,8,42,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639757/final.py,304,16.145052473763123,14,80,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639757/porter.py,376,37.680708845017875,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26620013/final.py,343,34.35575109993715,11,67,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26481738/final.py,538,29.12980118663474,25,210,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26638029/final.py,397,29.75332068311195,25,160,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26356589/final.py,397,17.862738953306177,21,151,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26581288/final_project.py,250,28.598653284207852,13,62,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26609507/final.py,800,11.029909324671806,23,201,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26629138/final.py,366,24.184037870608755,15,90,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26629138/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26665819/final.py,560,28.623166894258745,27,223,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26624085/final.py,390,25.574345883854498,25,141,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26594762/final.py,571,25.059206631142683,30,247,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26630447/final.py,293,40.34257067260827,7,84,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26575068/final.py,400,23.021190401994396,25,149,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26506763/final.py,822,25.465226304999213,31,285,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26626387/final.py,459,36.0128,27,167,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639995/final.py,322,24.799768406832,14,70,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639995/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26619155/final.py,411,28.79066912216084,25,141,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26680310/final.py,701,25.467472157152837,29,297,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26629705/final.py,497,26.77333678823606,26,173,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26532533/final.py,219,22.779325286289076,7,66,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26632200/final.py,286,19.82015048632777,7,80,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26629814/final.py,261,21.208920187793424,15,58,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26662926/final.py,306,30.012843152994062,8,70,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26665954/final.py,416,23.315482375509553,26,147,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26638904/final.py,421,37.18504057104508,11,76,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26640025/final.py,466,11.410391054549951,23,213,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26634534/final.py,460,36.473791695030634,26,174,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26584412/final.py,524,29.80912774578801,25,196,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26667663/final.py,364,39.00208798329613,5,50,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639426/final.py,468,32.053491417936165,23,155,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26577275/final.py,420,23.29199075047299,22,161,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26658271/final.py,523,27.180550754695243,27,188,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26473105/final.py,708,33.82791884760133,26,200,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26605470/final.py,427,25.1934167956112,27,167,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26636460/final.py,307,29.06534325889164,11,69,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26649136/final.py,312,37.355956809726884,9,83,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26638902/final.py,253,24.484004127966973,14,61,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26478116/final.py,329,34.72803347280335,8,83,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26631035/csfinal.py,353,22.80520940691464,14,56,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639856/final.py,395,29.250798625760954,18,43,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26687056/final.py,741,15.540394662981994,32,288,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26475440/final.py,439,42.8871625063678,25,159,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26643616/Final.py,554,23.512385193431673,31,219,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26667616/final.py,296,32.448377581120944,19,60,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26667616/final_plus_turtle.py,315,34.672801635991824,19,58,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26638747/final.py,582,45.7907746840166,28,199,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26631639/final.py,262,38.97950187348468,8,51,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26668692/final.py,327,9.425572240851432,5,94,3
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26622227/final.py,337,16.24395623038426,15,90,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26622227/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26588268/final.py,524,32.44996701121619,25,172,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26668805/final.py,295,27.9681375647996,17,66,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26667816/final.py,323,26.13312358666797,18,73,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26648465/final.py,382,24.142087920919398,25,143,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26627193/final.py,254,21.088053841839592,14,70,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26627193/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26636449/final.py,475,23.165534691703293,26,165,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26420218/final.py,503,22.142133794007268,22,195,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26624381/final.py,281,23.41419986645894,7,54,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26608384/TextID.py,331,16.283378746594003,14,68,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26608384/porter.py,340,31.94668477799474,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26637566/final.py,328,30.181876452207355,8,79,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26637754/final.py,231,17.594322002241313,7,75,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26626414/final.py,651,29.329289732770746,36,271,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26668266/final.py,203,34.05469994689325,18,63,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26638985/final.py,151,26.124370839421985,3,44,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26357795/final.py,399,28.286072379758732,23,143,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26413638/final.py,464,29.763893933890305,28,153,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26344511/final.py,479,24.68499427262314,26,206,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26563402/final.py,446,21.285635964912288,28,175,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26665729/final.py,383,27.829414980863866,20,147,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26555227/final.py,420,24.595886772406462,26,149,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26663907/Final_Project_Garg.py,238,11.736512228093886,14,64,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26479395/final2.py,373,36.20151885001356,20,145,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26479395/final.py,354,38.146206494830345,20,138,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26599632/final.py,601,50.88679543181938,31,198,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639976/final.py,782,5.2137420869194155,7,136,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26647159/final.py,523,22.773706417943597,26,172,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26555079/final.py,522,32.109400236890274,25,172,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26529366/final.py,715,36.54740542717985,37,238,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26632701/final.py,213,27.554479418886203,8,46,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26615781/final.py,558,30.392054364871935,24,232,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26385995/final.py,377,27.488888888888884,17,77,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26385995/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26677706/final.py,416,38.79989139288623,20,149,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26581435/final.py,465,21.05409153952843,27,171,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26640177/final.py,535,19.956557154493616,26,244,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26565818/final.py,529,27.789498359118614,26,220,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26557585/final.py,478,21.699604743083,26,168,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26673955/final.py,270,12.107271095152605,8,67,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26632390/final.py,464,27.769297139443815,27,150,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26663390/final.py,422,25.67193447917868,16,129,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26638037/final.py,385,36.499892941260434,20,140,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26561281/final.py,492,28.6591863599323,30,173,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26642810/final.py,584,25.544855549923973,27,213,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26577780/final.py,394,23.852583586626142,24,162,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26386982/final.py,302,22.262320965377246,14,55,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26386982/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26618888/final.py,461,32.615275057860075,21,189,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26501189/final.py,258,24.958142649849314,14,57,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26501189/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26567191/final.py,267,22.678652708238513,14,54,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26639754/final.py,225,21.91128311997619,7,66,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26638476/final.py,466,22.21697795158789,26,165,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26635732/final.py,339,40.956181413552294,18,75,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26646462/final.py,665,19.00341493915637,31,213,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26556283/final.py,346,37.079783823394706,14,64,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26556283/porter.py,357,37.273737694506195,17,241,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26640302/final.py,399,20.29375576745617,24,171,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26626349/finaloption.py,423,31.966090642321486,21,177,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26626349/final.py,416,32.745306883237916,21,170,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26505117/final.py,339,41.74178762414057,8,65,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26617064/final.py,311,41.053284728147055,7,58,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26421656/final.py,467,29.740127758420442,28,153,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26628440/final.py,324,24.686550891675108,6,68,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26635902/final.py,319,34.934254513037665,17,55,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26533271/final.py,515,47.151398916967516,25,187,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26585029/final.py,781,17.29665545220661,33,298,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26423702/final.py,503,22.142133794007268,22,195,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_19233663/final.py,82,36.61914460285133,4,19,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26622712/final.py,359,27.553538730992756,23,160,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26466500/final.py,302,23.60577422369924,15,62,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26466500/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26636323/final.py,272,35.19883441892355,10,38,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26500976/final.py,617,22.883801462100806,29,278,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26611646/final.py,348,33.860445326903985,15,64,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26632861/final.py,478,33.64961030159268,24,171,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26625683/final.py,653,18.762346671567055,31,243,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26632096/finalpinball.py,402,30.692076228686062,16,98,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26645934/final.py,194,19.750572664800202,7,30,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26666517/final.py,416,38.79989139288623,20,149,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26566795/final.py,237,23.674868404945528,14,56,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26667668/final.py,385,41.96788520669627,5,50,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26667659/final.py,248,14.359086438640588,14,76,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26625823/final.py,322,43.75040581780404,10,56,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26668686/final.py,404,29.000382995021067,25,147,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26667605/final.py,610,29.795817958179583,32,263,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26641934/final.py,465,24.6701984003324,9,116,3
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26631075/final.py,611,41.38080013825282,28,228,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26647851/final.py,258,35.609952654376954,14,50,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26407270/final.py,360,35.07607398568019,27,149,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26638999/final.py,438,33.325580043030754,23,181,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2019 pre llm/submission_26646348/final.py,400,28.70609782374488,14,84,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38730446/finalProject.py,160,9.518828451882843,8,69,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38766059/Final.py,401,24.226804123711343,15,60,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38747831/finalproject.py,400,21.930218628331833,11,147,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38755398/final.py,558,36.61082902292032,20,98,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38755398/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38747622/textmodel.py,375,35.72015231837528,17,82,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38747622/porter.py,375,37.675864749319864,17,240,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38793632/finalproject.py,366,37.259556355897516,15,52,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38803439/Hangman.py,239,15.02921445574551,8,39,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38746670/finalproject.py,297,41.84431368766277,16,84,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38730438/final.py,199,26.954368588609835,9,32,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38767563/finalproject.py,836,39.54078732997386,32,302,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38739219/game.py,317,11.012722646310436,7,51,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38738353/FP.py,248,11.244204018547144,9,35,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38764622/CS5 Final.py,299,47.54342431761786,10,104,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38732251/textmodel.py,283,31.820919494077494,15,49,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38747275/final.py,395,50.10733801717409,20,89,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38792115/textmodel.py,449,26.409495548961427,16,74,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38729000/finalProject.py,217,16.578554968144232,9,46,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_38740523/Finalproject.py,157,18.063112078346034,9,31,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2020 pre llm/submission_39017569/finalproject.py,158,13.515363553392145,1,39,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104588221/erin_the_hacker_Julia.py,538,10.313607138170845,3,231,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104773517/finalversion.py,354,31.780070944856497,18,148,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104576904/final.py,353,4.963172319287423,11,100,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104584222/final.py,277,22.92401787814632,17,82,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104603949/final.py,689,12.44256403257359,11,215,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104571941/final.py,318,43.5934204976803,23,74,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104586382/final.py,237,82.04847156253805,9,147,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104688466/finalproject.py,296,0.5641251652710455,1,64,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104568003/final.py,207,73.60060514372164,14,110,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104589229/FinalProject.py,394,47.517973296816166,15,148,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104589229/FinalProjectpyglet.py,438,52.89636065986652,20,107,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104339481/final.py,322,54.62283221619322,17,80,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_102907756/final.py,381,27.900595798055818,15,62,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104554747/final.py,576,20.207732256203116,26,178,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104690741/finish.py,196,75.97116539847816,14,104,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104557756/finalproject.py,443,41.46426334470039,15,58,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104584356/final.py,117,8.10546875,2,38,3
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104431465/final.py,687,18.894783377542,26,222,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104593188/final.py,175,2.200320880128348,5,42,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_105543855/cs5 final.py,515,39.16302561430231,13,307,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104377051/final.py,322,22.02930005425936,15,73,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104538808/WordHunt.py,257,8.34451526333445,11,172,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104575626/final.py,1067,18.56511390683441,44,204,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104600033/final.py,677,11.456037006252028,16,239,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104614450/final.py,327,28.52744997434582,18,90,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104403525/final.py,405,37.053380782918154,15,67,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104615728/final.py,378,13.234563813938093,15,104,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_105431922/final.py,323,29.460830681915894,15,129,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104581910/final.py,311,48.538175699361986,16,161,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2021 pre llm/submission_104589377/FinalProject.py,414,49.20844327176781,15,148,6
