File Name,LOC,Comment Percentage,Docstring Percentage,Empty Percentage,Number Of Functions,Number of Loops,CycloComplexity,Average Function Length,Max Depth,Execution Time,Weeks Covered,Class,Semester,Year
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295476955/final.py,270,1.111,23.703703703703702,18.14814814814815,17,72,15.882352941176473,22,3,1.263,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_293708486/final.py,241,6.224,10.78838174273859,15.767634854771783,13,83,18.53846153846154,13,4,1.267,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294694391/final.py,210,8.095,11.428571428571429,18.095238095238095,10,64,21.0,13,3,1.281,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295550538/final.py,328,14.024,9.75609756097561,17.98780487804878,18,58,18.22222222222222,7,3,1.273,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294932686/final.py,276,0.725,7.971014492753622,14.492753623188406,12,110,23.0,19,2,1.267,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_298516827/Final.py,243,6.996,8.23045267489712,20.5761316872428,16,66,15.1875,14,3,1.256,8,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_297596919/final.py,139,17.986,4.316546762589928,17.985611510791365,7,48,19.857142857142858,8,3,1.307,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295284487/Final.py,406,7.882,31.2807881773399,13.054187192118228,15,66,27.066666666666663,8,3,1.283,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294578909/final.py,442,15.158,12.669683257918551,16.968325791855204,16,76,27.625,6,2,1.284,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295187767/simplifiedUno.py,306,25.49,13.398692810457517,20.26143790849673,12,72,25.5,9,2,1.247,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295434875/TextID.py,383,14.883,17.75456919060052,18.5378590078329,16,66,23.9375,-1,3,1.266,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295491333/final.py,232,10.345,32.758620689655174,9.482758620689657,4,40,58.0,-1,1,1.238,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294051828/AIhangman.py,189,5.291,51.85185185185185,19.047619047619047,4,48,47.25,2,1,1.276,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295383351/final.py,717,9.484,5.02092050209205,11.85495118549512,10,311,71.7,1,2,1.26,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_298516144/final.py,231,35.931,12.12121212121212,23.809523809523807,8,41,28.875,2,2,1.27,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_293572438/final.py,183,2.732,29.50819672131147,19.672131147540984,6,36,30.5,7,4,1.337,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_298512380/final.py,183,13.661,25.683060109289617,12.021857923497269,6,58,30.5,9,2,1.304,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256718192/gpt.py,345,1.159,96.52173913043478,3.1884057971014492,0,2,0.0,-1,0,1.392,2,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294919347/final.py,324,4.012,26.851851851851855,14.19753086419753,10,99,32.4,-1,3,1.309,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments postllm/submissions_cs35_s2024/submission_259842587/final|text_file_650818021-cgm_data_cleanse.py,472,30.085,0.847457627118644,30.508474576271187,8,8,59.0,-1,1,1.257,4,CS35,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_296699894/final (2).py,539,8.905,8.905380333951761,7.050092764378478,24,181,22.458333333333332,14,5,1.288,8,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294719921/final.py,492,12.805,46.54471544715447,9.552845528455284,13,105,37.84615384615385,-1,3,1.233,8,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295486975/final.py,261,14.559,8.045977011494253,21.455938697318008,11,64,23.727272727272727,1,2,1.264,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294686002/C.S Final Project.py,124,21.774,3.225806451612903,17.741935483870968,3,42,41.333333333333336,1,1,1.288,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294933914/final.py,293,20.819,9.897610921501707,20.819112627986343,15,133,19.533333333333335,21,3,1.268,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256825475/Game Of Life-Coral.py,697,27.547,4.304160688665711,32.1377331420373,11,88,63.36363636363637,27,2,,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_298404398/hmc5firstsemfinal/npc.py,23,0.0,0.0,0.0,2,14,11.5,0,1,1.278,3,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_298515760/richardchiuthomaschiu_VpythonProject.py,131,3.053,0.0,19.083969465648856,8,49,16.375,5,2,1.276,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294871344/final.py,217,12.442,7.373271889400922,7.373271889400922,4,114,54.25,12,2,1.281,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295402714/final.py,295,15.932,20.33898305084746,27.11864406779661,18,61,16.38888888888889,-1,3,,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295666802/final.py,254,7.087,29.527559055118108,13.77952755905512,17,68,14.941176470588236,19,4,,8,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295666802/starter.py,49,0.0,20.40816326530612,12.244897959183673,3,12,16.333333333333332,4,1,1.271,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294285596/oldmaid.py,166,3.614,1.8072289156626504,9.036144578313252,6,42,27.666666666666668,9,3,1.247,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256825475/Game Of Life-Prime Destroyer.py,707,27.157,4.243281471004243,31.683168316831683,11,103,64.27272727272727,27,2,,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294745618/final.py,160,26.875,0.0,6.875000000000001,7,57,22.857142857142858,5,3,1.288,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294764505/final.py,555,7.387,34.41441441441441,18.55855855855856,31,135,17.903225806451612,48,4,1.27,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256984069/final.py,922,14.642,6.073752711496746,18.329718004338392,16,41,57.625,1,2,1.286,4,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_298404398/hmc5firstsemfinal/enemy.py,10,0.0,0.0,0.0,2,2,5.0,0,1,1.287,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295086486/finale.py,397,7.305,15.869017632241814,12.090680100755668,23,212,17.26086956521739,23,5,1.297,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256946953/final.py,386,0.777,2.072538860103627,8.290155440414509,4,189,96.5,18,1,1.267,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295380322/final.py,167,17.365,0.0,19.760479041916167,4,42,41.75,-1,2,1.321,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_258424713/final.py,141,0.709,0.0,21.27659574468085,6,31,23.5,3,3,1.286,4,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295323751/final.py,226,31.416,7.079646017699115,21.238938053097343,6,39,37.666666666666664,1,2,1.335,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295590914/final.py,301,8.306,1.9933554817275747,11.627906976744184,17,79,17.705882352941178,12,3,1.294,8,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295408606/final.py,303,8.251,2.64026402640264,7.590759075907591,2,175,151.5,4,1,1.287,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294304343/oldmaid.py,160,3.125,1.875,6.25,6,42,26.666666666666668,9,3,1.272,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295298633/final.py,232,0.0,37.93103448275862,21.120689655172413,3,40,77.33333333333333,-1,2,1.254,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295459452/battleship.py,417,13.189,8.393285371702639,17.505995203836928,14,151,29.785714285714285,26,2,1.295,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295650833/final.py,529,9.452,10.396975425330812,23.062381852551987,18,156,29.38888888888889,13,4,1.293,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295445690/final.py,371,34.232,8.086253369272237,25.067385444743937,8,62,46.375,7,2,1.329,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294324420/final.py,237,10.97,9.282700421940929,23.62869198312236,11,43,21.545454545454547,5,3,1.284,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_296119674/final.py,861,5.226,3.484320557491289,31.24274099883856,20,261,43.05,52,3,1.343,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294251249/final.py,566,14.311,17.137809187279153,17.491166077738516,25,134,22.64,38,3,1.291,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256800845/final.py,175,30.857,2.2857142857142856,16.0,9,41,19.444444444444443,7,3,1.292,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_293572105/final.py,653,0.459,10.566615620214396,12.404287901990813,21,240,31.095238095238095,29,3,1.317,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments postllm/submissions_cs35_s2024/submission_259791202/final|text_file_650463402-AK_FinalProject_CoreFinancials.py,231,10.823,1.7316017316017316,27.27272727272727,6,16,38.5,6,3,1.283,5,CS35,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295500842/final.py,336,6.548,13.690476190476192,18.452380952380953,15,97,22.4,10,3,1.263,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_297421369/final.py,321,15.576,21.18380062305296,13.084112149532707,15,52,21.4,12,3,1.259,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295497121/final.py,265,10.189,0.0,16.9811320754717,20,59,13.25,15,5,1.259,8,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295472662/final.py,709,14.528,20.73342736248237,11.283497884344149,32,286,22.15625,13,5,1.248,8,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295224666/Textmodel.py,406,7.882,31.2807881773399,13.054187192118228,15,66,27.066666666666663,8,3,1.281,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295506953/starter (2).py,345,2.319,23.768115942028984,16.52173913043478,18,113,19.166666666666668,-1,4,1.326,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294704309/final.py,337,9.496,30.56379821958457,15.133531157270031,16,123,21.0625,20,3,1.244,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295497753/final.py,256,3.906,15.234375,13.28125,16,89,16.0,26,4,1.3,8,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295486197/finalproject.py,269,3.346,2.6022304832713754,8.550185873605948,16,96,16.8125,12,4,1.255,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295498075/porter.py,377,4.244,34.748010610079575,11.140583554376658,17,240,22.176470588235293,5,2,1.254,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_298514693/finalproject.py,155,8.387,10.32258064516129,18.70967741935484,8,41,19.375,7,3,1.278,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295444786/final.py,515,21.942,16.116504854368934,17.281553398058254,16,48,32.1875,4,2,1.279,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295498563/final.py,133,8.271,23.308270676691727,15.789473684210526,4,47,33.25,5,2,1.263,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments postllm/submissions_cs35_s2024/submission_259842587/final|text_file_650817908-cgm_data_cleanse.py,472,30.085,0.847457627118644,30.508474576271187,8,8,59.0,-1,1,1.32,4,CS35,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295648542/final.py,292,31.849,7.876712328767123,26.71232876712329,6,27,48.666666666666664,1,1,1.306,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256938017/final.py,320,5.312,5.0,17.1875,13,68,24.615384615384617,10,2,1.293,7,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_293973253/cs5_final.py,961,3.018,7.1800208116545265,13.423517169614986,16,389,60.0625,54,3,1.283,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295323799/final.py,356,2.809,28.08988764044944,9.831460674157304,16,90,22.25,13,4,1.233,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295452481/final.py,99,30.303,4.040404040404041,17.17171717171717,3,22,33.0,2,2,1.262,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256825475/Game Of Life-Original.py,691,27.786,4.341534008683068,32.41678726483357,11,79,62.81818181818182,27,2,,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256961715/final.py,271,5.904,24.723247232472325,4.059040590405904,9,66,30.11111111111111,-1,2,1.274,4,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_258406373/finale.py,121,0.826,0.0,17.355371900826448,6,51,20.166666666666668,8,3,1.241,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294629236/final.py,327,18.654,12.538226299694188,14.067278287461772,15,70,21.8,-1,3,1.289,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256825475/Game Of Life-Majority Vote.py,703,27.312,4.267425320056899,31.863442389758177,11,97,63.90909090909091,27,2,,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_298546508/word.py,344,20.058,19.767441860465116,17.441860465116278,14,69,24.571428571428573,12,3,1.257,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_297699843/final.py,181,8.287,1.1049723756906076,9.392265193370166,8,75,22.625,7,4,1.323,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294636861/final.py,378,19.577,10.582010582010582,26.455026455026452,9,54,42.0,1,2,1.244,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295515221/final.py,426,24.883,9.624413145539906,18.07511737089202,11,56,38.72727272727273,-1,2,1.277,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295421797/final.py,555,15.495,8.468468468468467,18.73873873873874,16,196,34.6875,35,5,1.294,8,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295399747/Final.py,158,3.165,13.924050632911392,13.924050632911392,9,57,17.555555555555557,3,2,1.233,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295497720/C.S Final Project.py,124,21.774,3.225806451612903,17.741935483870968,3,42,41.333333333333336,1,1,1.264,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295454135/final.py,217,14.286,11.52073732718894,9.67741935483871,10,98,21.7,12,3,1.255,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295480473/final.py,258,40.698,3.10077519379845,26.356589147286822,4,46,64.5,-1,1,1.291,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295418970/final.py,220,23.182,15.0,17.727272727272727,5,26,44.0,-1,2,1.303,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294703883/final.py,337,9.496,30.56379821958457,15.133531157270031,16,123,21.0625,20,3,1.323,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295487293/final.py,172,5.814,8.13953488372093,9.883720930232558,9,69,19.11111111111111,5,2,1.308,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295437201/final.py,365,25.205,4.383561643835616,27.3972602739726,9,60,40.55555555555556,2,2,1.292,5,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295081521/finale.py,623,5.939,8.186195826645266,17.49598715890851,28,155,22.25,31,10,1.338,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295666802/milestone.py,121,0.0,8.264462809917356,13.223140495867767,10,44,12.1,11,3,1.246,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_298286115/final.py,400,5.0,7.5,15.75,14,163,28.571428571428573,27,4,1.223,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295107222/final.py,157,6.369,21.656050955414013,15.286624203821656,16,32,9.8125,9,3,1.289,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295416350/Textmodel.py,406,7.882,31.2807881773399,13.054187192118228,15,66,27.066666666666663,8,3,1.329,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_293972685/final.py,961,3.018,7.1800208116545265,13.423517169614986,16,389,60.0625,54,3,1.298,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295363927/final.py,354,14.124,19.491525423728813,14.689265536723164,16,50,22.125,11,3,1.274,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256941197/final.py,406,14.286,14.77832512315271,19.21182266009852,16,66,25.375,-1,3,1.253,8,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_298336757/blackjack.py,460,1.739,10.434782608695652,10.869565217391305,8,122,57.5,14,3,1.305,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256824330/final.py,312,32.692,7.051282051282051,23.717948717948715,7,46,44.57142857142857,2,2,1.268,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_258402548/final.py,382,7.068,0.7853403141361256,23.56020942408377,2,148,191.0,25,1,1.363,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295107593/final.py,157,6.369,21.656050955414013,15.286624203821656,16,32,9.8125,9,3,1.286,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295394384/final.py,153,13.072,15.68627450980392,17.647058823529413,13,38,11.76923076923077,8,3,1.322,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256825475/Game Of Life-HighLife.py,693,27.706,4.329004329004329,32.323232323232325,11,82,63.0,27,2,,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments postllm/submissions_cs35_s2024/submission_259829506/final|text_file_650725830-Final_Project_Finale_CS35.py,362,17.956,8.56353591160221,25.41436464088398,2,40,181.0,-1,1,1.25,5,CS35,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_256880801/final.py,326,15.031,40.1840490797546,15.644171779141104,7,52,46.57142857142857,7,2,1.312,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295418191/final.py,345,2.319,23.768115942028984,16.52173913043478,18,113,19.166666666666668,-1,4,1.273,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294480900/final.py,862,1.276,14.153132250580049,22.2737819025522,27,304,31.925925925925927,28,5,1.292,7,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295512847/final-2.py,723,14.246,21.99170124481328,11.479944674965422,32,286,22.59375,13,5,1.324,8,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_su2024/submission_258398573/final.py,477,10.273,0.0,29.55974842767295,9,93,53.0,12,1,1.255,5,CS5,su2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_295443811/final.py,356,39.326,12.921348314606742,18.53932584269663,8,40,44.5,1,2,1.299,4,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments postllm/submissions_cs5_s2024/submission_294519854/final.py,150,10.667,16.666666666666664,14.000000000000002,5,58,30.0,-1,4,1.264,6,CS5,s2024,2024
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments postllm/submissions_cs35_sp2025/Nora Wu/final|hw3pr1 NW.py,638,25.549,21.9435736677116,31.974921630094045,13,72,49.07692307692308,-1,1,1.805,5,CS35,sp2025,2025
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments postllm/submissions_cs35_sp2025/Grace Zhu/final|hw0pr1 GZ.py,646,30.186,9.13312693498452,32.19814241486068,16,95,40.375,-1,1,,6,CS35,sp2025,2025
